solved,solution,programs,time,program_probability
False,,547,300.1602138840826,4.555440466781416e+74
False,,2831,300.53474450903013,7.187971224735558e+54
False,,12169,305.39005549496505,3.883814395528238e+60
False,(% (indexof var0   (len var1)) (+ 1 3)),3303,21.43409159500152,8.028720702931774e+48
False,,26495,300.39658702001907,3.9301170061329563e+80
False,(str2int var0),8,0.002723730052821338,152323035256.0
False,,6880,301.1911227731034,3.2696281390209724e+70
False,,886,304.4729521769332,1.5258853928701182e+65
False,(contains var0 var2),4,0.0014651749515905976,281719838861664.0
False,,115135,301.8607650359627,3.7795090089283566e+43
False,,3492,300.45562792907003,6.86434518507283e+54
False,(indexof var0 (at var0 (+ (indexof (lower var0) var1 0) 1)) 0),5056,127.24337637599092,3.1836158870647714e+63
False,,7650,304.48749587102793,2.5669572554108428e+50
False,(substr var0 (+ (indexof var0   2) 5) (+ (indexof var0 - 5) 4)),3145,110.57252881804015,1.824713194374974e+75
False,,3377,300.9404043609975,1.474950266188849e+70
False,(concat (concat var1  ) var0),256,0.7813100760104135,2.616271445778463e+28
False,(concat (concat var0  ) var1),105,3.3668251709314063,3.285929891021845e+28
False,,481,302.6995935670566,1.5258853928701182e+65
False,(substr (concat var0  ) (+ 5 3) (len var0)),265,8.852014880045317,4.439563119366826e+49
False,,8441,303.616239149007,3.538776364762477e+60
False,,708,306.9517806220101,8.600768049584708e+98
False,(+ (% (+ (len var0) -1) (indexof var0 /n 1)) 1),453,82.64741095202044,1.6896000310002918e+59
False,,4740,305.1177519169869,1.4173810365049453e+75
False,,360,305.14095624303445,1.8950308599946705e+70
False,,4799,301.53251997497864,2.8182953510790196e+55
False,,383,301.95661057997495,1.6467734769312313e+60
False,,112904,301.8714026529342,2.3633599663099635e+69
False,,2679,315.03168373007793,3.164443745880032e+60
False,(concat (concat var0  ) var1),248,0.7345426570391282,2.616271445778463e+28
False,,2375,302.7369901650818,4.8506082780458936e+60
False,,2064,300.81086641794536,1.7306101276945947e+80
False,(substr var0 (+ (indexof var0   2) 5) (+ (indexof var0 - 5) 4)),3261,181.81740406202152,1.824713194374974e+75
False,(at (concat   var0) var1),515,4.808404254959896,2.0826477697481155e+28
False,(substr (concat var0 var0) (+ -1 var1) (len var0)),260,105.17290658596903,3.6180709600178926e+49
False,(substr var0 4 (+ 5 2)),33,0.027704511070623994,8.623499470020023e+32
False,,3552,300.2115965569392,8.380722251868589e+54
False,(substr var0 1 (indexof var0   2)),96,0.17186134995426983,1.6648056510077984e+38
False,(len var0),4,0.000719656003639102,66254667178.0
False,(substr (concat   var0) 1 (+ (indexof var0   1) 1)),584,221.40490975696594,9.018309014356576e+59
False,,91931,300.70884603401646,3.1315361119597545e+64
False,(substr var0 1 (indexof var0   2)),96,0.7908956779865548,1.6648056510077984e+38
False,,23469,301.53640643006656,3.392992566797907e+65
False,(concat (concat var1  ) var0),256,0.7341352039948106,2.616271445778463e+28
False,"(substr (concat , var0) 1 (indexof var0 Inc 1))",5710,67.4248017630307,5.504840944685688e+49
False,,5098,302.5444619889604,3.7907151777263826e+60
False,,34734,301.1903886219952,5.824751152622692e+58
False,(substr (concat   var0) 1 4),107,2.1787572420435026,5.929766991186793e+33
False,,1801,329.53447407099884,4.2503829457859357e+39
False,,1785,300.4275374630233,1.0772527827992204e+65
False,,7479,304.19327483093366,5.490670997425627e+70
False,,120,439.17305884801317,7.633519516724293e+48
False,,4499,300.6714806420496,4.59572906729713e+69
False,,9590,300.772478105966,3.9644694912272e+65
False,,1848,300.18490804801695,1.5979445219171524e+75
False,,112898,300.08553527703043,4.297690770491998e+59
False,(substr var0 (+ (len var0) (+ (+ -1 -1) (+ -1 -1))) (+ (len var0) -1)),387,151.99238772201352,2.2848186095247956e+85
False,,86030,300.6241293109488,5.3412043322069365e+63
False,,2897,301.3613393451087,3.9106710813961662e+65
False,(substr (concat   var0) 1 (+ (indexof var0 . 1) 1)),787,231.44484946806915,1.1624694873788987e+60
False,(substr (concat 5 var0) 1 (indexof var0 1 1)),5784,71.29288658697624,5.927153399471079e+49
False,,44687,301.0396968020359,2.0739520200512524e+63
False,(replace (replace var0   -)   -),157,81.32137023110408,3.993973095269082e+39
False,(substr (concat   var0) 1 (+ (indexof var0   2) 1)),1312,28.788019461091608,5.327816168388388e+59
False,,1406,300.864386202069,2.646013507915809e+69
False,,266,331.1623296570033,6.765403676127415e+54
False,,540,302.9766449939925,1.0772527827992204e+65
False,,814,300.95710187999066,9.851605510916808e+59
False,,90641,300.24955501803197,3.0743782727435894e+65
False,,1168,300.48196955106687,5.8366342533525075e+94
False,(substr var0 (+ (indexof var0   2) 5) (+ (indexof var0 - 5) 4)),3145,107.05488500697538,1.824713194374974e+75
False,(substr (concat   var0) 1 (- (len var0) 2)),2324,78.58774360700045,2.9336978193946235e+50
False,(substr (concat   var0) 1 4),107,0.8820489870849997,5.929766991186793e+33
False,(substr (concat _ var1) 1 (+ (indexof var1 _ 1) 1)),2735,224.64088492293376,2.014150199142147e+60
False,(replace (replace var0 - .) - .),1313,111.24957636301406,6.99013923818989e+39
False,,18532,301.24087328405585,1.934503155082754e+85
False,,3247,300.7209755219519,1.0050318991759723e+55
False,,1860,305.928298723069,5.836634253352508e+94
False,,3978,300.78096150199417,7.622822947629104e+73
False,,8544,303.16051865101326,7.4624625209988855e+59
False,,5612,300.7104320189683,1.3125997623001303e+45
False,(+ (len var1) (+ (+ -1 -1) -1)),59,0.13025291706435382,2.2329903868180556e+42
False,,6582,300.76760324498173,4.511846291011586e+70
False,,1412,300.1046236680122,5.092433321086281e+70
False,,44372,300.70453723403625,5.706216165446325e+54
False,,10288,301.0052037249552,3.1316581346055596e+80
False,(substr var0 (+ (indexof var0   2) 1) (indexof var0 - 5)),1134,19.350410898099653,4.7476379080383326e+64
False,,3715,305.5117486829404,5.636092831630652e+65
False,(concat (concat var1  ) var0),303,2.2768405330134556,2.616271445778463e+28
