solved,solution,programs,time,program_probability
False,,46945,300.1296291600447,8.203869122706072e+79
False,,22164,300.2621713139815,7.313103580579196e+59
False,,16721,300.8912477149861,7.894372629748704e+53
False,(+ (len (substr var0 (len var1) (* 3 3))) 1),9178,3.8117574740899727,7.851670044552008e+53
False,,72751,300.18728655204177,7.144186226750102e+74
False,(str2int var0),6,0.0018580020405352116,130771346972.0
False,,22348,300.00052619806956,1.1521030194257161e+92
False,,8032,300.15503558900673,8.592779032278808e+90
False,(contains var0 var2),15,0.014192954055033624,7.494504078127651e+16
False,,101899,300.2369131030282,8.017571099412168e+82
False,,13900,300.0724491130095,1.1862376722524504e+59
False,(firstindexof var0 (at var0 (+ (firstindexof (lower var0) var1) 1))),17265,81.3008228240069,1.0306429534973188e+55
False,,22952,302.6204700130038,2.3087353008251062e+73
False,,22315,311.62339059088845,3.689438839140865e+68
False,,40027,300.6149467829382,1.1653838690346053e+81
False,(concat (concat var1  ) var0),954,1.2848380639916286,1.4988586238468921e+28
False,(concat (concat var0  ) var1),234,0.34294899401720613,1.8825051056767967e+28
False,,5011,300.387656669016,3.0872875037127663e+85
False,(substr (concat var0  ) (* 2 4) (len var0)),1867,7.580448807100765,5.012879343132442e+48
False,,23500,301.5232946459437,1.1521030194257157e+92
False,,4033,300.4849868429592,4.278474718197055e+76
False,(+ (% (+ (len var0) -1) (firstindexof var0 /n)) 1),5888,11.023362105945125,2.2459701441399895e+55
False,,4791,306.86854470404796,1.7882819877533925e+53
False,,3775,301.851040881942,1.7192461434100457e+80
False,,32513,306.6948761969106,2.5233756864509956e+59
False,,4434,300.38005032402,3.704118190379798e+64
False,,134657,300.3131612439174,2.469655154247535e+74
False,,5841,300.0380912789842,9.860756677726607e+62
False,(concat (concat var0  ) var1),946,1.3227123379474506,1.4988586238468921e+28
False,,32310,300.0089928400703,1.2845569596508699e+75
False,,16858,300.3798329170095,2.407090616410872e+74
False,,4791,305.0806880448945,1.7882819877533925e+53
False,(at (concat   var0) var1),102,0.07218784093856812,3.308018603638958e+26
False,(substr (concat var0 var0) (+ -1 var1) (len var0)),1040,39.320949031971395,2.8952277110448707e+49
False,(substr var0 4 (+ 5 2)),94,0.18634673103224486,1.3720315982570843e+33
False,(substr (concat var0 var0) (- (len var0) 3) (len var0)),9003,61.258321498986334,7.286374335135506e+54
False,(substr var0 1 (firstindexof var0  )),629,1.9480654650833458,2.429590133611207e+33
False,(len var0),4,0.0007428009994328022,44025329600.0
False,(substr (concat   var0) 1 (+ (firstindexof var0  ) 1)),1151,38.86173545604106,3.856592551587731e+55
False,,66355,300.0456981699681,2.1828603265273757e+68
False,(substr var0 1 (firstindexof var0  )),747,25.487927331007086,2.429590133611207e+33
False,"(concat (concat var0 ,) (concat   var1))",64876,234.42732203996275,5.562418370241873e+39
False,(concat (concat var1  ) var0),954,1.2818703859811649,1.4988586238468921e+28
False,(substr (concat   var0) 1 (firstindexof var0 Inc)),5947,13.686899486929178,7.637081033332248e+44
False,,47706,300.00000009394716,1.5468752710863694e+69
False,,94896,301.9908343659481,2.7680199878882405e+69
False,(substr (concat   var0) 1 4),437,14.770599344978109,2.316653669433712e+33
False,,27113,300.14956051600166,6.340459551154627e+53
False,,24814,300.4152163870167,7.856444850747218e+99
False,,23180,301.2882335559698,6.544843353178097e+82
False,(suffixof green (at orange (+ (len var0) (firstindexof green (at var0 1))))),125,29.557171251042746,5.2042949023846366e+60
False,(substr (concat var0 var0) (+ (* (* 3 3) 2) -1) (len var0)),10589,89.68940902804025,9.927838710123941e+69
False,,65004,300.0100977940019,6.625689946257729e+68
False,,24073,300.55921803601086,4.800175059051369e+74
False,,133083,300.0623036250472,1.995756096753665e+68
False,(substr var0 (+ (len var0) (* (+ -1 -1) (+ 1 1))) (+ (len var0) -1)),1410,69.47939895594027,2.0447020713052332e+86
False,,96802,300.72663028899115,1.6520804798734465e+84
False,,46227,300.41145387408324,5.933928809705249e+63
False,(substr (concat   var0) 1 (+ (firstindexof var0 .) 1)),2630,45.35767157806549,4.971188234220568e+55
False,(substr (concat 5 var0) 1 (firstindexof var0 1)),4499,11.262561440002173,8.222971610551395e+44
False,,84594,300.0547016740311,3.9103763869584944e+57
False,(replace (replace var0   -)   -),599,9.00678431999404,3.4804783919101324e+39
False,,11325,300.7964313640259,1.6257883951567113e+89
False,,8288,300.0485037070466,2.0457598795691305e+90
False,(str2int (substr var0 (+ (firstindexof var0 <) 1) (+ (len var0) -1))),5495,59.86882891098503,1.5892062648937437e+66
False,(substr (concat var0 var0) (+ (firstindexof var0  ) 1) (len var0)),1294,51.401222993968986,4.8190535807312746e+60
False,,11250,300.13441076199524,6.961527488424606e+85
False,,67506,301.4202064819401,1.2412263852817154e+74
False,,5986,300.2689496810781,2.8955512679137287e+81
False,,23225,300.1283940739231,1.664650247119029e+55
False,(substr (concat   var0) 1 (- (len var0) 2)),4311,158.2048479579389,6.390987698868059e+49
False,(substr (concat   var0) 1 4),344,0.9442761840764433,2.316653669433712e+33
False,(substr (concat _ var1) 1 (+ (firstindexof var1 _) 1)),18599,108.40616302902345,8.613318354277697e+55
False,,26907,305.6591737110866,1.511273239631091e+59
False,,74385,300.69331396301277,2.812189004149039e+64
False,,17312,316.70530895795673,8.88798489635532e+58
False,,14526,300.6660029659979,1.3645699319789981e+85
False,(substr (concat var0 var0) (+ (firstindexof var0  ) 1) (len var0)),11721,68.366129379021,5.934082969055284e+60
False,,22383,301.3851713889744,3.4847986159761585e+73
False,,4872,300.9724265829427,1.9366163236910106e+57
False,(+ (len var1) (+ (+ -1 -1) -1)),322,0.1585982529213652,4.3457131789741104e+43
False,(substr (concat var0 var0) (- (len var0) 3) (len var0)),21392,262.53849822992925,8.272555779365808e+54
False,,26445,300.7188321460271,4.7642782147994335e+79
False,,80596,300.04962164803874,6.268636276821201e+77
False,,20969,300.6887654319871,2.9842464762376267e+82
False,,22846,300.7761231319746,2.030496530243531e+73
False,,46365,300.1885601320537,3.419040006926322e+70
False,(concat (concat var1  ) var0),1539,11.015941031975672,1.4988586238468921e+28
False,(substr (concat var0 var0) var1 (len var0)),171,0.7595795639790595,2.030096443839019e+38
False,(concat (concat var1  ) var0),1539,10.982794536976144,1.4988586238468921e+28
False,(contains var0 var1),4,0.00381147104781121,5.3045437280879176e+16
