solved,solution,programs,time,program_probability
False,(str2int (substr (concat   var0) 1 (+ (firstindexof var0  ) 1))),1853,63.401952589978464,6.212942814550229e+59
False,,388421,319.6897863789927,1.767447897681072e+83
False,,800969,302.88723384501645,5.4716473985619985e+59
False,(firstindexof var1 (at (concat (concat var1 var1) var1) (firstindexof var0 _))),8323,49.49261768296128,2.1421106657260137e+58
False,,775266,304.10834563799995,5.312388575018598e+42
False,(str2int var0),7,0.002818044999912672,206377021788.0
False,,106695,300.19235134400014,1.5640198461029536e+43
False,,557028,300.000049493,1.953927785544889e+101
False,(contains var0 var2),4,0.10065442299992355,8.590237797839914e+16
False,,949203,300.95201224899984,2.5898238708360107e+61
False,,676822,300.0094190320001,1.4963359207821667e+82
False,(firstindexof var0 (at var0 (firstindexof (concat   (lower var0)) var1))),2324,19.43509846500001,3.835640435361675e+53
False,,607180,300.00001904300007,4.0001037218886476e+66
False,,456722,300.39025315100025,3.872279997801221e+62
False,,1394402,399.27311844899987,4.449115436103895e+58
False,(concat (concat var1  ) var0),50,0.0034442649998709385,3.0682287541465386e+25
False,(concat (concat var0  ) var1),30,0.00197357600018222,3.8535697784764704e+25
False,,640671,300.0065537210003,1.1080330421847887e+78
False,(substr (concat var0  ) (* 2 4) (firstindexof (concat var0  )  )),9743,5.885980129000018,7.250179465091521e+62
False,,120149,301.33117140099966,2.1924009536216912e+61
False,(replace (replace var0 (concat    ) ) (concat    )  ),466612,190.28248062500006,1.324239553423524e+59
False,(+ (% (len (concat /n var0)) (firstindexof var0 /n)) 1),2897,115.79862386599962,3.115841290243693e+54
False,,45866,300.3035650169995,2.895463208374332e+57
False,,537931,300.0210517430005,1.8511724177417692e+121
False,,1223462,303.29344664400014,4.9793249907017716e+58
False,,432244,300.00001155799964,1.2670668957623252e+79
False,,1050393,300.065768294,1.0100053815483735e+47
False,(replace (concat ( var0) - (concat )  )),36242,233.91080910399978,4.727370023802881e+42
False,(concat (concat var0  ) var1),42,0.00303412399989611,3.0682287541465386e+25
False,,511005,300.01099197500025,8.4944696944469095e+71
False,,493798,300.00006720000056,7.379022228155476e+96
False,,52856,300.00124078999943,1.3355347539987182e+66
False,(at (concat   var0) var1),48,0.010233504000098037,3.6025472715216665e+26
False,(replace var0 (substr (concat   var0) 1 var1) ),30651,13.291964996999923,8.611913509667296e+48
False,(substr (concat   var0) 5 (* 2 4)),1410,0.5713476639994042,2.4685136095293703e+42
False,,451434,300.00845673999993,3.8722799978012218e+62
False,(substr var0 1 (firstindexof var0  )),6201,1.745541494000463,9.425280711721344e+32
False,(len var0),10,0.0027276509999865084,198686404588.0
False,(substr (concat   var0) 1 (+ (firstindexof var0  ) 1)),31941,9.61195669100016,6.9318420354695085e+53
False,,507624,300.00013173800016,4.097281733224753e+51
False,(substr var0 1 (firstindexof var0  )),6201,23.517410726999515,9.425280711721344e+32
False,"(concat (concat var0 ,) (concat   var1))",422,0.04779781300021568,5.1517436871996224e+35
False,(concat (concat var1  ) var0),50,0.003285052998762694,3.0682287541465386e+25
False,(substr (concat   var0) 1 (firstindexof var0 Inc)),175381,29.81972355900143,1.340448469587696e+43
False,(concat (at (concat   var0) 1) (concat . (concat   var1))),228804,86.2031119739986,1.0762685755252626e+57
