solved,solution,programs,time,program_probability
False,,37,314.3922183730174,68784754500.0
False,,860,308.9023662440013,1.2641283357760689e+20
False,,5247,301.41861904400866,1.2087121563651075e+25
False,,1754,300.21545189397875,5.3612286234975e+21
False,,21072,303.71002004109323,2.864631792865781e+23
False,(str2int var0),5,0.04011244000867009,213900.0
False,,13271,302.56394006696064,4.768100305338603e+25
False,,755,317.9808482879307,9.0891536643e+17
False,(contains var0 var2),3,0.001995334983803332,2266902.0
False,,145267,300.24666387902107,2.3976757076814153e+25
False,,4075,300.79820225806907,7.99382958160455e+23
False,(firstindexof var0 (at var0 (firstindexof (concat   (lower var0)) var1))),499,42.08934520103503,9.5846752810575e+21
False,,3297,301.5298046580283,4.937179616832937e+23
False,,2268,302.28319504496176,3.4736788698768e+21
False,,2704,318.44950375298504,1.75919571415242e+22
False,(concat var1 (concat   var0)),131,0.18466850195545703,4255956675000.0
False,(concat var0 (concat   var1)),61,0.4733706869883463,5359352850000.0
False,,455,316.58040420897305,9.0891536643e+17
False,,811,300.05465486005414,3.443304059013e+22
False,,16446,300.01268906192854,1.03304399081625e+18
False,,968,302.1230499970261,3.474922913954578e+21
False,,110,305.53187426005024,3.1036757447826e+20
False,,2138,300.4752311599441,1.15247138425344e+18
False,,318,310.9798403719906,8.156773786500787e+19
False,,2983,302.41509285592474,8.67237421607252e+22
False,,316,305.0010630870238,8.156773786500787e+19
False,,131530,308.21418082201853,7.985350052786926e+20
False,,1507,302.5039124810137,4.442254520769e+23
False,(concat var0 (concat   var1)),115,0.2092653620056808,4255956675000.0
False,,2403,302.73032595205586,6.607668528897345e+24
False,,754,301.68804446200375,5.065157080125e+17
False,,2394,308.73714294401,4269463816800000.0
False,(at (concat   var0) var1),52,0.373435104964301,2758106812500.0
False,,1189,303.5133623069851,1.5206720274482712e+20
False,(substr var0 4 (+ 2 5)),371,118.2779902589973,4269463816800000.0
False,,1580,300.33795224002097,1.57622847643872e+20
False,(substr var0 1 (firstindexof var0  )),69,0.5356747350888327,78300971840000.0
False,(len var0),6,0.04871342598926276,220570.0
False,,745,302.4371446650475,1.4636598496821842e+23
False,,88224,300.27251487597823,1.1993940468315e+19
False,(substr var0 1 (firstindexof var0  )),69,1.198673479957506,78300971840000.0
False,"(concat var0 (concat , (concat   var1)))",6735,47.72056840197183,8.47313685585e+17
False,(concat var1 (concat   var0)),131,0.19042470201384276,4255956675000.0
False,(substr (concat   var0) 1 (firstindexof var0 Inc)),7449,125.03149224398658,1.314327968729685e+19
False,,11462,300.20595277799293,1.3330172896645557e+26
False,,28252,300.05483850394376,3.8056859614204305e+19
False,(substr (concat   var0) 1 4),75,4.1800892379833385,1293831903000000.0
False,,1384,317.57343365601264,1.649635676325e+20
False,,1514,302.511920562014,8.156773786500787e+19
False,,13494,301.8818661510013,5.239185580696084e+25
False,,80,387.19971480895765,3.807568578528e+20
False,,6100,301.73961501708254,3.4736788698768e+21
False,,9361,306.6618491470581,3.149877831559805e+21
False,,1204,301.4329927129438,6.65085633525e+17
False,,131530,304.4088374039857,7.985350052786926e+20
False,,636,317.85935448203236,9.0891536643e+17
False,,152169,301.5780523150461,2.4825737560912553e+23
