solved,solution,programs,time,program_probability
False,,4470,301.1365551430499,26271.88897053743
False,,4655,300.7202819130616,2236.1922274867884
False,,16602,313.2985322419554,130698.5120297542
False,(+ 1 (len (substr var0 (len var1) (* 3 3)))),9172,5.892091857967898,7851.8194165523855
False,,37446,300.5096605779836,3181.779412108829
False,(str2int var0),6,0.0012940330198034644,13.077177632341916
False,,18632,300.2471859829966,155.72414376474842
False,,1035,302.6290310700424,21904.760921513833
False,(contains var0 var2),15,0.017320611979812384,74.94527640088687
False,,83791,300.02454960602336,5769.990390913087
False,,3999,301.1253587700194,4908.535145028391
False,,3006,300.07022495905403,40060.47707013973
False,,22075,300.8025866820244,3197.7832535424327
False,,21342,300.40969435404986,3652.9174870195116
False,,5148,300.34118759806734,14237.971738179676
False,(concat var1 (concat   var0)),951,2.578501256997697,1498.8645793528708
False,(concat (concat var0  ) var1),227,1.5651591790374368,1882.5105715346442
False,,796,306.3094066279009,33406.42786517894
False,(substr (concat var0 var0) (* 2 4) (len var0)),1867,9.52293587103486,5012.984275703651
False,,20987,300.0031951619312,35173.65720442779
False,,626,314.0898722569691,5955.650373891844
False,(+ 1 (% (+ -1 (len var0)) (firstindexof var0 /n))),5888,101.34202125994489,224600.5225945614
False,,4787,309.1287077390589,312.4924305092806
False,,588,308.42468626599293,5955.650373891844
False,,21033,300.9596801439766,33925.24923412843
False,,678,301.98605765600223,10453.057267210763
False,,96319,300.07129331096075,9555.837809595558
False,,5841,310.70992195699364,986.1204276225483
False,(concat (concat var0  ) var1),948,2.6218277509324253,1498.864579352871
False,,5606,300.46693482401315,2073.1635291797797
False,,4764,301.7594895029906,2271.6349803474127
False,,4787,309.04801078897435,312.49261485174355
False,(at (concat   var0) var1),100,0.07468669197987765,33.08075455687228
False,(substr (concat var0 var0) (+ var1 -1) (len var0)),1040,79.7348072140012,28952.70435943981
False,(substr var0 4 (+ 5 2)),94,0.22156838595401496,1372.0459306469118
False,(substr (concat var0 var0) (- (len var0) 3) (len var0)),9003,98.08302779996302,72864.84961716953
False,(substr var0 1 (firstindexof var0  )),628,2.0153232199372724,2429.60872067661
False,(len var0),4,0.00042030203621834517,4.402550247364732
False,,590,310.20973475498613,5955.650373891844
False,,60348,300.00022445595823,6417.410410138032
False,(substr var0 1 (firstindexof var0  )),746,26.07281005498953,2429.60872067661
False,,29472,300.19769421208184,13409.49128540835
False,(concat var1 (concat   var0)),951,2.6784185100113973,1498.8645793528708
False,(substr (concat   var0) 1 (firstindexof var0 Inc)),5947,118.98900836403482,76371.51237965256
False,,19357,300.1627541950438,207.2712591052817
False,,34762,300.8892609489849,9604.838322925767
False,(substr (concat   var0) 1 4),425,15.232712819008157,2316.6790956207724
False,,23749,300.14357017807197,742.1534136787435
False,,4335,302.47612471005414,15894.615395037697
False,,19893,301.0484270059969,35173.613045495134
False,(suffixof green (at orange (+ (firstindexof green (at var0 1)) (len var0)))),125,53.25089493696578,5.209423881921094
False,(substr (concat var0 var0) (+ -1 (* 3 (* 3 2))) (len var0)),10574,254.9795999370981,99281.66795780836
False,,23753,301.37963030301034,76538.95777521445
False,,7059,300.956798505038,183.59073048762573
False,,96285,300.2833895080257,16921.77545698936
False,,534,307.19494777102955,33406.42786517894
False,,66243,300.6452461609151,1311.6390692228945
False,,4113,313.2082084569847,4193.230263817736
False,,1179,303.9474027310498,3864.1432812916023
False,(substr (concat 5 var0) 1 (firstindexof var0 1)),4501,115.56903902103659,82230.4902202636
False,,78367,300.0249603820266,6200.9697507080255
False,(replace (replace var0   -)   -),599,198.86741333501413,34805.208542118235
False,,5903,301.8757506060647,1465.8854175983672
False,,1172,308.6237989360234,33406.42786517894
False,,2020,308.68687167204916,30651.37003382973
False,,570,301.3107361430302,10453.05726721076
False,,1495,306.5599315309664,73731.31108447425
False,,59712,300.0795804079389,310.13594797200466
False,,897,307.8549163470743,33406.42786517894
False,,21486,304.6468959710328,640.1814306369491
False,(substr (concat   var0) 1 (- (len var0) 2)),4311,199.79519285005517,63910.868957976374
False,(substr (concat   var0) 1 4),332,1.2376357270404696,2316.6790956207724
False,,3953,300.5497044250369,33492.996850599084
False,,22947,300.0002651649993,1932.5934521890822
False,,9579,305.56333968997933,59804.21920458553
False,,10438,300.5856579019455,78734.31110657162
False,,2019,302.30733118008357,41188.356853386445
False,,5015,301.8508147369139,9759.643119445864
False,,18947,300.0297948719235,3172.050178699742
False,,4651,301.2589452021057,399.114873160728
False,(+ -1 (+ -1 (+ -1 (len var1)))),324,0.44208679092116654,4345.738141139973
False,(substr (concat var0 var0) (- (len var0) 3) (len var0)),21392,289.6586835520575,82726.95117886097
False,,5686,302.65539382991847,117645.38307325153
False,,77385,300.2111720639514,1737.051278533408
False,,20868,302.7936327829957,427.9623726658488
False,,21486,303.62323882302735,640.1815542836439
False,,5953,308.17058915807866,4442.292117710466
False,(concat var1 (concat   var0)),1536,12.527356372913346,1498.863921200188
False,(substr (concat var0 var0) var1 (len var0)),171,1.6079137419583276,2030.1214932500457
