solved,solution,programs,time,program_probability
False,,338,304.24522294895723,1.6712283387354539e+31
False,,11106,301.5426154980669,8.522624025732843e+34
False,,32043,301.4750182790449,2.9997362319845264e+24
False,,4668,301.36762726597954,1.5408738526168569e+22
False,,48025,300.12691429490224,1.3191130714580529e+22
False,(str2int var0),4,0.0006389030022546649,92460.0
False,,21812,300.7294615469873,1.9658629870528934e+24
False,,2841,304.93078783899546,1.1448372123242667e+24
False,(> (indexof var0 var2 1) 1),6,0.03413374291267246,0.0
False,,145285,300.0550248869695,1.150637226030735e+27
False,,10024,300.693735701032,3.0928645182552083e+31
False,(indexof var0 (at var0 (indexof (concat var1 (upper var0)) (upper var1) 0)) 0),555,27.13077087502461,2.6372121952359076e+28
False,,21117,300.2455115640769,6.974060608448202e+23
False,,18324,304.09347054199316,3.249754886745839e+27
False,,7532,302.96112254308537,4.422100480421135e+29
False,(concat var1 (concat   var0)),197,0.16779839294031262,4979976147000.0
False,(concat var0 (concat   var1)),121,0.23853250895626843,6271081074000.0
False,,2055,300.6928777829744,1.197345850751931e+24
False,,12337,325.49275589198805,1.992756181918917e+26
False,,24671,305.84969701897353,5.980413537655419e+32
False,,2338,300.64806786493864,5.033258391822509e+27
False,,233,311.30530666501727,3.307004806601688e+25
False,,8407,317.7677398689557,4.79312412030283e+27
False,,1824,301.4212545710616,5.033258391822509e+27
False,,28021,302.4684243199881,1.0024600540189119e+28
False,,2067,300.0089994519949,5.033258391822509e+27
False,,177133,308.65612647891976,1.492664544210418e+24
False,,7096,305.45035821199417,1.0351814985014326e+22
False,(concat var0 (concat   var1)),181,0.16281589504797012,4979976147000.0
False,,8089,301.6058025939856,1.3069019811133448e+20
False,,2811,300.7425051900791,9.138818988435373e+29
False,,8407,314.9975845000008,4.79312412030283e+27
False,(at (concat   var0) var1),33,0.04437418596353382,819468133900.0
False,(replace var0 (substr (concat   var0) 1 var1) ),20362,295.4390252759913,8.660025384348532e+22
False,(substr var0 4 (indexof var0 (at var0 3) 5)),370,2.916933652944863,6.33626766905856e+20
