solved,solution,programs,time,program_probability
False,,183,302.96801108890213,1.2508910958344612e+55
False,,9020,300.8057055310346,1.2847479255477218e+69
False,,110182,300.16087378305383,1.2545160196288197e+50
False,(firstindexof var1 (at (concat (concat var1 var1) var1) (firstindexof var0 _))),3228,40.2793881270336,3.1138054309699474e+58
False,,325927,300.60073553107213,3.376951882121186e+54
False,(str2int var0),5,0.014776268042623997,214191978308.0
False,,29391,306.7776996840257,3.084662429313297e+64
False,,16245,301.194105372997,1.058956245437519e+63
False,(contains var0 var2),4,0.0015849260380491614,2336855184143424.0
False,,336438,300.00000396789983,1.6019006463887025e+49
False,,44132,300.28075613093097,2.2601311749887504e+55
False,(firstindexof var0 (at var0 (firstindexof (concat   (lower var0)) var1))),501,2.183881599106826,1.0037631102273033e+52
False,,66282,301.33708325598855,3.8654230716007226e+60
False,,54230,303.33250346500427,1.2644750299611739e+50
False,,81244,300.07052193698473,2.5269314602111112e+69
False,(concat (concat var1  ) var0),129,0.06460808403789997,4.2951163868206355e+27
False,(concat (concat var0  ) var1),64,0.08125693199690431,5.394490446946823e+27
False,,6981,308.00719609996304,3.0158191091234683e+55
False,(substr (concat var0  ) (* 2 4) (firstindexof (concat var0  )  )),19211,253.9495087559335,1.7888052345041017e+65
False,,28532,317.69029977195896,2.844590787202735e+44
False,,21873,300.00292956095655,3.023466705063861e+74
False,,671,302.4162484810222,3.6991370129993955e+59
False,,20696,300.0000334739452,1.3064104098384116e+50
False,,4397,301.1757315079449,6.820041888041738e+64
False,,76421,300.88811352092307,1.2424276812136856e+70
False,,4382,301.27879518608097,7.519923988542166e+69
False,,559798,300.0015750279417,1.1887379754082947e+39
False,(replace (concat ( var0) - (concat )  )),3635,64.25199801695999,3.8971098468784e+44
False,(concat (concat var0  ) var1),121,0.05887477903161198,4.2951163868206355e+27
False,,71238,301.31094133795705,7.68261088581338e+63
False,,5815,300.0059833379928,2.264377097996126e+54
False,,21857,300.0320826290408,3.65196298402381e+59
False,(at (concat   var0) var1),52,0.053938566939905286,2.7727918851210084e+27
False,(replace var0 (substr (concat   var0) 1 var1) ),2425,43.80055177304894,4.0150942409555763e+49
False,(substr var0 4 (+ 5 2)),370,1.7495382420020178,4.284300631173521e+33
False,,34600,300.4498946350068,8.617512478750436e+64
False,(substr var0 1 (firstindexof var0  )),73,0.0576507510850206,7.968170359062104e+31
False,(len var0),6,0.011779105989262462,220861631536.0
False,,13355,301.46536160993855,8.93613093613503e+64
False,,179440,300.20415966096334,1.4578662441038932e+53
False,(substr var0 1 (firstindexof var0  )),73,0.383559281937778,7.968170359062104e+31
False,"(concat (concat var0 ,) (concat   var1))",6682,5.959233789006248,8.532671952560455e+38
False,(concat (concat var1  ) var0),129,0.06011614506132901,4.2951163868206355e+27
False,"(substr (concat , var0) 1 (firstindexof var0 Inc))",7415,3.6138998710084707,1.3407880387644594e+43
False,,107826,300.287875988055,3.797801986547099e+60
False,,548003,300.00003912101965,4.139960770220207e+54
False,(substr (concat   var0) 1 4),63,0.5107800649711862,1.298998511204425e+33
False,(replace (concat ( var0) - (concat )  )),3280,22.312062763026915,3.8971098468784e+44
False,,34106,300.16175289894454,7.04909903740257e+58
False,,29545,300.3283139159903,4.953222851711835e+53
False,(contains (concat blue (concat orange (concat pink yellow))) var0),124,148.56594801403116,1.70170414429195e+49
False,,182498,300.05106963100843,9.477157047732108e+64
False,,287197,300.49287200998515,4.0015884363001046e+53
False,,11181,300.6822293769801,1.7305808068642646e+54
False,,581284,300.2047844600165,1.3091850178244708e+39
False,,7276,300.0541578240227,3.0158191091234683e+55
False,,432762,300.0702978379559,8.589243246715713e+53
False,,161680,301.2628896579845,1.1212614742258944e+66
False,(substr (concat   var0) 1 (firstindexof (concat   var0) .)),4825,46.91586297203321,1.4634822157180989e+54
