solved,solution,programs,time,program_probability
False,(str2int (substr (concat   var0) 1 (indexof (concat   var0)   1))),3878,239.160370914964,2.54209900628729e+64
False,,546782,300.01543668599334,4.930968972716602e+105
False,,914841,300.0000414970564,2.4568583505671995e+81
False,(firstindexof var1 (at (concat (concat var1 var1) var1) (firstindexof var0 _))),20353,267.2862771039363,5.740020722397603e+58
False,,796574,300.04699469695333,2.900596102225328e+75
False,(str2int var0),4,0.001052851090207696,145262173686.0
False,(concat (at (concat   var0) 1) (concat (concat .  ) var1)),49588,114.31802722101565,1.2746338988174747e+56
False,,577748,306.98562371893786,8.01297231591276e+63
False,(contains var0 var2),4,0.005436333944089711,7.530519457306877e+16
False,,905901,300.0000168470433,3.82508034247988e+55
False,,728028,301.3543472730089,3.859640589749923e+58
False,,8065,303.461731587071,2.332111209682255e+49
False,,587970,300.7473109510029,1.5546882245930461e+57
False,,525210,301.7786241690628,4.7376450587279084e+75
False,,1286640,362.29234954400454,1.1515578919811028e+38
False,(concat (concat var1  ) var0),34,0.0024000731064006686,1.201822278038313e+25
False,(concat (concat var0  ) var1),34,0.001798848039470613,1.5094396085980357e+25
False,,704921,300.0226859609829,1.0573459745125595e+109
False,(substr (concat var0  ) (* 2 4) (len var0)),56158,40.92596383905038,6.3383069971416935e+47
False,,131308,343.20798971597105,5.583071775261056e+51
False,,736813,300.2604822650319,8.979678336445556e+118
False,,3968,314.558942193049,1.3870031194305874e+105
False,,59484,300.0009046680061,8.026251011834952e+64
False,,601462,300.0155659590382,2.9567995226667782e+110
False,,1267482,313.35874720290303,1.117314233864705e+48
False,,486114,300.3935813130811,1.3312581005426665e+119
False,,1316070,300.0000831329962,6.022343862033381e+45
False,,63864,300.5422609070083,8.026251011834952e+64
False,(concat (concat var0  ) var1),26,0.0020541578996926546,1.201822278038313e+25
False,,554451,305.0880454550497,1.4146330722392844e+54
False,,547389,300.0000166390091,2.497943986738465e+86
False,,61037,300.0007298360579,8.026251011834951e+64
False,(at (concat   var0) var1),46,0.007447283947840333,1.7403865589899828e+26
False,(substr (concat (concat   var0) var0) var1 (len (concat   var0))),157171,63.81647417799104,2.8820366848408734e+57
False,(substr (concat   var0) 5 (* 2 4)),8502,4.449141509016044,1.3788319772071343e+42
False,,521666,300.0000930809183,2.5752085647751398e+84
False,(substr var0 1 (firstindexof var0  )),455990,272.2797632920556,4.6593502667580045e+33
False,(len var0),4,0.000999404932372272,156348175354.0
False,(substr (concat   var0) 1 (indexof (concat   var0)   1)),252072,96.46688928699587,4.029532383667699e+58
False,,398701,319.99382524203975,3.738689342384652e+65
False,,62935,300.56548975000624,8.026251011834952e+64
False,"(concat (concat var0 ,) (concat   var1))",304,0.029075770056806505,1.262940875203855e+35
False,(concat (concat var1  ) var0),34,0.0021611389238387346,1.201822278038313e+25
False,,1313189,300.00812641205266,2.3568977844319946e+89
